userId,imdbId,rating
95,0145734,4.0
95,0132512,3.0
95,0093075,4.0
95,0091064,4.0
95,0072271,5.0
95,0099994,4.0
95,0110978,2.0
95,0090917,3.0
95,0090555,5.0
95,0160862,4.0
95,0098084,4.0
95,0139134,4.0
95,0147800,5.0
95,0139239,4.0
95,0151738,4.0
95,0126886,4.0
95,0120907,5.0
95,0120616,4.0
95,0120915,5.0
95,0081573,3.0
95,0073629,4.0
95,0139809,3.0
95,0145660,4.0
95,0142342,4.0
95,0099052,5.0
95,0120891,3.0
95,0162677,3.0
95,0163651,5.0
95,0185937,4.0
95,0139414,3.0
95,0087332,5.0
95,0097428,4.0
95,0149261,3.0
95,0091419,4.0
95,0167404,4.0
95,0088889,4.0
95,0077394,3.0
95,0118604,5.0
95,0164181,5.0
95,0169547,5.0
95,0089175,4.0
95,0097390,4.0
95,0150377,4.0
95,0164114,3.0
95,0079714,4.0
95,0167427,5.0
95,0171804,4.0
95,0087980,4.0
95,0137523,5.0
95,0163988,3.0
95,0093870,5.0
95,0096438,5.0
95,0145681,4.0
95,0083767,4.0
95,0092796,3.0
95,0089885,3.0
95,0078087,3.0
95,0094012,5.0
95,0149691,3.0
95,0162661,5.0
95,0101393,4.0
95,0205000,4.0
95,0064276,4.0
95,0120834,4.0
95,0097162,4.0
95,0104694,4.0
95,0103855,4.0
95,0104070,4.0
95,0105415,4.0
95,0103893,4.0
95,0104291,3.0
95,0134084,3.0
95,0163978,4.0
95,0181984,4.0
95,0134847,5.0
95,0094321,2.0
95,0195685,5.0
95,0195714,4.0
95,0087985,3.0
95,0093105,3.0
95,0112950,4.0
95,0146882,5.0
95,0100157,5.0
95,0186151,5.0
95,0144084,3.0
95,0172495,5.0
95,0215129,5.0
95,0120755,3.0
95,0098143,4.0
95,0090190,3.0
95,0079501,5.0
95,0105428,3.0
95,0183505,4.0
95,0101846,3.0
95,0120903,5.0
95,0164052,2.0
95,0095925,3.0
95,0086320,3.0
95,0209958,4.0
95,0088206,2.0
95,0093177,5.0
95,0095294,4.0
95,0212338,5.0
95,0089200,2.0
95,0249462,4.0
95,0217869,3.0
95,0093748,4.0
95,0096969,4.0
95,0207201,3.0
95,0219653,4.0
95,0189998,4.0
95,0092608,4.0
95,0086960,4.0
95,0083907,5.0
95,0093300,3.0
95,0093437,5.0
95,0093560,4.0
95,0093648,5.0
95,0212985,4.0
95,0100140,4.0
95,0097179,4.0
95,0087015,3.0
95,0245120,3.0
95,0101587,5.0
95,0102685,5.0
95,0232500,5.0
95,0094761,4.0
95,0094910,4.0
95,0095031,5.0
95,0095088,4.0
95,0095409,3.0
95,0095519,5.0
95,0096425,3.0
95,0096426,4.0
95,0097737,4.0
95,0098141,2.0
95,0265029,3.0
95,0094035,4.0
95,0098621,5.0
95,0098622,4.0
95,0083624,3.0
95,0247638,4.0
95,0252866,4.0
95,0261392,4.0
95,0120681,4.0
95,0089348,2.0
95,0120737,5.0
95,0273923,5.0
95,0083511,3.0
95,0240900,3.0
95,0108037,3.0
95,0081178,4.0
95,0264761,4.0
95,0076723,4.0
95,0099892,3.0
95,0094137,4.0
95,0098966,3.0
95,0091647,2.0
95,0108311,3.0
95,0100934,4.0
95,0145487,4.0
95,0121765,5.0
95,0280590,3.0
96,0112792,2.5
96,0114814,4.0
96,0111161,2.0
96,0108052,3.5
96,0116282,4.0
96,0117381,3.0
96,0115963,3.0
96,0057012,5.0
96,0052357,5.0
96,0047396,5.0
96,0025316,5.0
96,0053125,5.0
96,0053291,4.5
96,0034583,5.0
96,0033870,5.0
96,0043014,5.0
96,0033467,5.0
96,0042192,5.0
96,0038787,4.5
96,0032599,5.0
96,0043265,5.0
96,0061418,3.0
96,0044081,4.0
96,0041959,5.0
96,0054215,5.0
96,0067185,4.0
96,0097441,3.5
96,0061722,4.0
96,0071315,5.0
96,0056218,4.0
96,0038355,5.0
96,0097493,4.0
96,0119488,4.0
96,0120885,2.5
96,0120780,4.0
96,0044079,3.0
96,0030341,5.0
96,0098258,3.0
96,0127536,3.0
96,0130827,3.0
96,0169547,2.5
96,0171804,4.0
96,0036775,5.0
96,0071360,2.5
96,0043338,4.5
96,0023622,5.0
96,0209144,5.0
96,0051201,4.0
96,0044391,5.0
96,0287467,3.0
96,0101748,3.0
96,0028597,5.0
96,0042593,5.0
96,0041546,5.0
96,0048424,5.0
96,0022286,4.0
96,0046911,5.0
96,0338013,4.0
96,0062229,4.0
96,0031047,4.0
96,0047849,4.5
96,0092593,4.5
96,0167059,3.0
96,0035432,4.0
96,0030241,5.0
96,0033373,4.0
96,0040919,5.0
96,0044954,4.0
96,0046022,5.0
96,0405094,3.0
96,0430576,4.0
96,0457430,3.5
96,0407887,4.0
96,0765443,4.0
96,0465538,4.0
96,0467406,3.5
97,0114709,1.0
97,0114746,4.5
97,0114814,5.0
97,0112573,1.0
97,0109445,3.5
97,0110413,2.0
97,0110912,4.0
97,0111161,4.5
97,0109830,2.5
97,0110357,1.5
97,0107290,2.5
97,0108052,1.5
97,0083658,4.0
97,0103639,0.5
97,0103064,2.0
97,0102926,3.5
97,0101414,1.5
97,0100405,2.0
97,0116282,4.0
97,0057012,4.0
97,0068646,3.0
97,0045152,4.5
97,0047396,3.5
97,0053125,2.0
97,0034583,1.5
97,0033467,4.0
97,0042192,4.0
97,0095016,1.5
97,0061418,2.5
97,0092890,2.0
97,0105236,2.0
97,0071853,4.0
97,0073486,2.5
97,0080684,4.5
97,0093779,4.5
97,0082971,3.5
97,0090605,2.0
97,0060196,4.5
97,0050083,4.5
97,0056172,3.0
97,0056592,3.5
97,0078788,3.5
97,0086190,4.0
97,0041959,4.0
97,0099685,3.0
97,0054215,2.5
97,0071562,2.5
97,0081398,2.0
97,0088247,2.0
97,0057115,4.0
97,0107048,1.5
97,0056218,4.0
97,0088763,2.5
97,0088258,4.0
97,0097576,3.0
97,0073195,1.5
97,0119116,3.5
97,0119654,2.5
97,0120338,0.5
97,0118715,4.0
97,0120669,3.5
97,0070047,0.5
97,0093409,3.0
97,0047478,4.0
97,0120815,1.0
97,0118799,4.5
97,0128445,4.0
97,0151804,4.0
97,0120735,3.5
97,0133093,2.5
97,0087332,2.5
97,0094737,1.0
97,0091042,1.5
97,0137523,1.5
97,0120601,3.5
97,0094012,3.5
97,0105793,3.0
97,0077975,1.5
97,0075860,3.0
97,0093773,1.0
97,0080487,1.5
97,0172495,0.5
97,0095705,3.5
97,0218839,5.0
97,0209144,3.0
97,0196229,4.0
97,0246578,5.0
97,0211915,4.5
97,0265666,3.5
97,0245429,4.0
97,0268126,2.5
97,0238380,2.0
97,0167261,2.5
97,0096283,4.0
97,0335266,4.0
97,0332379,4.0
97,0167260,3.0
97,0338013,3.5
97,0374900,3.5
97,0357413,4.0
97,0333766,1.5
97,0375063,3.0
97,0361862,1.5
97,0362270,5.0
97,0347149,3.5
97,0371724,3.5
97,0356910,2.0
97,0412019,3.0
97,0405422,3.5
97,0454848,4.5
97,0405094,4.5
97,0449059,5.0
97,0415306,3.0
97,0420223,4.5
97,0457430,1.5
97,0407887,2.0
97,0829482,4.0
97,0838221,4.5
97,0477348,4.0
97,0467406,4.0
97,0469494,4.5
97,0468569,2.0
97,0800039,1.5
97,0910936,4.0
97,0432283,4.0
97,1345836,1.0
97,1748122,3.5
97,2179136,1.0
98,0113041,3.0
98,0112697,3.0
98,0110912,4.5
98,0114924,3.5
98,0109830,4.5
98,0109831,3.5
98,0100405,5.0
98,0115963,5.0
98,0054698,5.0
98,0031381,3.5
98,0093779,4.5
98,0082971,5.0
98,0106308,5.0
98,0092991,4.0
98,0119116,5.0
98,0119738,5.0
98,0119217,5.0
98,0120338,5.0
98,0118715,5.0
98,0091369,4.0
98,0088128,5.0
98,0096446,2.5
98,0120789,5.0
98,0147800,5.0
98,0126886,3.5
98,0120616,5.0
98,0163187,5.0
98,0167404,4.0
98,0169547,2.5
98,0162661,3.0
98,0241303,5.0
98,0243155,5.0
98,0250494,5.0
98,0246578,4.0
98,0256415,5.0
98,0252076,3.0
98,0251127,3.5
98,0325703,3.0
98,0322330,4.0
98,0266697,5.0
98,0024166,5.0
98,0304415,5.0
98,0378194,5.0
98,0337563,5.0
98,0332452,3.0
98,0298148,5.0
98,0032828,5.0
98,0332280,5.0
98,0365748,5.0
98,0317198,5.0
98,0024548,5.0
98,0386588,5.0
98,0458352,4.0
98,0805564,3.5
98,0988595,5.0
98,0914798,5.0
98,1049413,3.5
98,1156398,5.0
98,0386117,1.5
98,1375666,3.5
98,0926084,5.0
98,1411238,5.0
98,1570728,5.0
98,1454029,5.0
98,1951264,2.0
98,0993846,4.5
98,2245084,5.0
98,1431045,5.0
98,1608290,3.0
98,1374989,3.0
98,5480340,5.0
99,0114709,4.0
99,0113497,2.0
99,0114388,3.0
99,0114117,3.0
99,0112697,4.0
99,0114369,1.0
99,0114814,4.0
99,0112579,3.0
99,0112573,3.0
99,0061395,3.0
99,0112715,2.0
99,0113243,2.0
99,0114898,2.0
99,0110912,3.0
99,0111282,1.0
99,0111161,5.0
99,0109830,5.0
99,0109831,5.0
99,0110475,3.0
99,0111257,4.0
99,0111503,2.0
99,0106965,1.0
99,0106977,4.0
99,0112966,3.0
99,0107290,4.0
99,0107616,3.0
99,0107822,5.0
99,0108052,4.0
99,0108255,1.0
99,0103639,3.0
99,0102926,4.0
99,0101414,5.0
99,0032910,4.0
99,0116282,5.0
99,0115956,4.0
99,0118114,5.0
99,0117500,2.0
99,0117998,3.0
99,0057012,4.0
99,0116191,4.0
99,0032904,4.0
99,0045152,4.0
99,0043278,3.0
99,0054698,3.0
99,0052357,5.0
99,0047396,4.0
99,0053125,4.0
99,0053604,3.0
99,0034583,5.0
99,0033870,4.0
99,0058385,4.0
99,0037059,5.0
99,0033467,4.0
99,0062622,3.0
99,0032976,4.0
99,0032599,4.0
99,0038650,5.0
99,0063350,4.0
99,0043265,5.0
99,0050798,4.0
99,0054195,2.0
99,0053271,2.0
99,0054357,1.0
99,0046672,2.0
99,0042332,3.0
99,0057546,2.0
99,0058331,5.0
99,0033563,3.0
99,0043274,3.0
99,0059742,3.0
99,0059243,2.0
99,0061418,4.0
99,0048545,4.0
99,0116209,3.0
99,0056172,5.0
99,0056592,4.0
99,0086190,4.0
99,0054215,3.0
99,0082096,5.0
99,0061722,3.0
99,0050212,4.0
99,0061512,4.0
99,0032455,3.0
99,0038355,3.0
99,0064115,5.0
99,0056869,4.0
99,0051418,2.0
99,0117666,3.0
99,0116695,3.0
99,0119654,3.0
99,0119173,2.0
99,0118887,3.0
99,0120177,1.0
99,0119488,5.0
99,0120102,5.0
99,0120490,4.0
99,0120201,1.0
99,0120338,5.0
99,0118715,3.0
99,0119223,4.0
99,0118929,4.0
99,0120888,3.0
99,0120902,4.0
99,0122718,3.0
99,0036872,3.0
99,0047296,4.0
99,0055614,4.0
99,0057590,4.0
99,0060665,3.0
99,0061811,4.0
99,0063385,2.0
99,0064665,4.0
99,0120746,3.0
99,0054594,1.0
99,0034492,4.0
99,0120815,4.0
99,0059113,5.0
99,0048280,4.0
99,0055254,3.0
99,0102803,2.0
99,0053285,4.0
99,0038969,4.0
99,0108265,2.0
99,0120832,1.0
99,0061184,2.0
99,0061584,1.0
99,0057372,1.0
99,0063522,3.0
99,0118799,4.0
99,0120623,4.0
99,0120324,5.0
99,0120844,2.0
99,0138097,3.0
99,0128853,3.0
99,0120863,5.0
99,0120857,3.0
99,0150915,4.0
99,0063442,1.0
99,0122933,3.0
99,0049408,3.0
99,0126886,5.0
99,0186508,4.0
99,0120855,3.0
99,0130827,5.0
99,0129167,2.0
99,0119843,3.0
99,0125971,2.0
99,0169547,5.0
99,0171804,5.0
99,0165854,4.0
99,0137523,3.0
99,0166896,2.0
99,0120601,4.0
99,0172396,3.0
99,0158371,4.0
99,0120689,4.0
99,0175880,5.0
99,0125664,2.0
99,0172493,2.0
99,0181984,2.0
99,0195685,4.0
99,0172495,1.0
99,0183505,4.0
99,0159382,3.0
99,0181875,3.0
99,0168629,5.0
99,0218839,3.0
99,0212338,2.0
99,0249462,4.0
99,0190332,4.0
99,0241303,4.0
99,0181536,3.0
99,0162222,3.0
99,0190590,3.0
99,0146309,2.0
99,0181865,5.0
99,0209144,4.0
99,0243155,4.0
99,0203632,5.0
99,0162346,5.0
99,0243133,4.0
99,0211915,5.0
99,0120737,5.0
99,0268978,5.0
99,0280707,4.0
99,0145487,4.0
99,0167261,4.0
99,0299658,5.0
100,0114709,4.0
100,0113228,4.0
100,0113277,3.0
100,0114319,3.0
100,0113627,4.0
100,0114746,5.0
100,0113819,3.0
100,0113862,3.0
100,0118158,3.0
100,0115697,2.0
100,0115759,3.0
100,0116130,3.0
100,0115685,3.0
100,0116282,4.0
100,0117060,3.0
100,0116683,3.0
100,0117979,3.0
100,0117500,3.0
100,0117998,3.0
100,0112691,4.0
100,0116629,3.0
100,0116213,3.0
100,0117333,4.0
100,0067992,5.0
100,0117731,4.0
101,0112442,3.5
101,0112851,2.5
101,0113481,2.5
101,0114508,3.5
101,0076759,4.0
101,0111255,2.0
101,0111161,4.0
101,0110622,2.5
101,0106977,3.5
101,0107977,2.5
101,0108052,4.5
101,0083658,4.0
101,0103064,4.5
101,0117765,2.5
101,0095016,3.5
101,0080684,4.5
101,0082971,5.0
101,0090605,4.5
101,0086190,4.5
101,0078748,3.5
101,0088247,3.5
101,0088763,4.5
101,0097576,4.5
101,0084726,4.5
101,0092007,4.5
101,0099810,4.0
101,0120902,3.0
101,0093409,3.5
101,0097733,4.0
101,0047478,4.0
101,0120815,4.5
101,0104257,3.5
101,0104952,2.5
101,0120660,4.0
101,0133093,4.5
101,0099052,3.0
101,0087332,3.5
101,0131325,3.0
101,0120689,4.0
101,0075860,4.0
101,0093773,3.5
101,0120737,5.0
101,0167261,5.0
101,0167260,4.5
101,0100339,4.0
101,0314979,4.5
101,0372784,5.0
101,0454848,4.0
101,0440963,4.0
101,0991178,4.0
101,0468569,5.0
101,1182345,4.0
101,0796366,4.5
101,1136608,4.5
101,1375666,5.0
102,0113987,4.0
102,0113627,4.0
102,0114117,4.0
102,0112431,4.0
102,0112637,4.0
102,0112818,4.0
102,0112286,1.0
102,0114681,4.0
102,0114369,4.0
102,0114814,4.0
102,0113819,4.0
102,0110877,4.0
102,0116367,2.0
102,0112744,4.0
102,0115639,2.0
102,0075314,5.0
102,0115033,4.0
102,0116324,4.0
102,0112461,4.0
102,0112384,4.0
102,0112688,4.0
102,0109508,5.0
102,0114478,4.0
102,0114702,4.0
102,0112883,4.0
102,0109707,4.0
102,0110057,5.0
102,0110005,5.0
102,0110148,3.0
102,0076759,5.0
102,0110367,3.0
102,0110428,4.0
102,0113870,4.0
102,0110912,4.0
102,0110932,4.0
102,0114214,4.0
102,0111112,2.0
102,0111161,3.0
102,0111590,4.0
102,0108550,5.0
102,0110598,4.0
102,0109045,4.0
102,0106339,3.0
102,0109348,4.0
102,0109504,4.0
102,0111742,3.0
102,0106220,3.0
102,0109219,4.0
102,0106582,4.0
102,0106677,4.0
102,0106977,3.0
102,0110074,5.0
102,0107206,3.0
102,0107507,4.0
102,0107653,4.0
102,0107756,3.0
102,0107808,3.0
102,0107818,2.0
102,0108052,4.0
102,0108065,4.0
102,0111127,4.0
102,0108122,4.0
102,0108149,4.0
102,0083658,4.0
102,0108328,4.0
102,0107688,4.0
102,0108399,3.0
102,0108515,4.0
102,0114906,5.0
102,0111252,4.0
102,0112651,4.0
102,0099348,2.0
102,0096895,4.0
102,0102926,4.0
102,0029583,5.0
102,0032910,4.0
102,0065214,5.0
102,0116282,5.0
102,0065421,4.0
102,0116683,5.0
102,0112691,4.0
102,0057012,5.0
102,0116594,4.0
102,0117951,4.0
102,0116629,2.0
102,0116365,3.0
102,0116905,4.0
102,0117333,3.0
102,0068646,5.0
102,0032904,5.0
102,0045152,5.0
102,0054698,4.0
102,0052357,5.0
102,0047396,5.0
102,0025316,4.0
102,0053125,5.0
102,0053604,4.0
102,0053291,4.0
102,0034583,5.0
102,0033870,4.0
102,0058385,5.0
102,0037059,4.0
102,0032138,4.0
102,0031381,5.0
102,0084370,4.0
102,0043014,5.0
102,0033467,5.0
102,0062622,5.0
102,0042192,5.0
102,0032143,4.0
102,0032976,4.0
102,0038787,5.0
102,0038109,4.0
102,0027125,4.0
102,0049261,5.0
102,0048028,4.0
102,0025878,5.0
102,0038650,5.0
102,0031679,4.0
102,0029947,4.0
102,0026029,4.0
102,0063350,5.0
102,0043265,4.0
102,0051459,4.0
102,0033891,5.0
102,0048491,4.0
102,0115678,4.0
102,0072951,3.0
102,0064603,4.0
102,0050798,5.0
102,0046672,4.0
102,0058331,5.0
102,0033563,5.0
102,0059742,5.0
102,0095016,4.0
102,0115640,4.0
102,0116242,5.0
102,0117665,2.0
102,0067992,4.0
102,0070707,4.0
102,0066808,4.0
102,0095159,5.0
102,0079470,4.0
102,0084865,4.0
102,0068334,4.0
102,0061418,4.0
102,0046912,5.0
102,0105236,4.0
102,0091763,2.0
102,0101761,3.0
102,0104036,4.0
102,0104348,4.0
102,0084707,4.0
102,0083866,4.0
102,0048545,4.0
102,0044081,5.0
102,0117318,4.0
102,0082846,4.0
102,0072081,5.0
102,0080749,4.0
102,0091288,4.0
102,0091480,4.0
102,0071853,5.0
102,0118147,4.0
102,0108598,4.0
102,0103850,4.0
102,0095765,4.0
102,0097108,5.0
102,0101700,5.0
102,0050825,5.0
102,0099703,5.0
102,0097937,4.0
102,0098724,4.0
102,0105488,3.0
102,0096257,4.0
102,0100332,5.0
102,0073486,4.0
102,0080684,5.0
102,0093779,5.0
102,0082971,4.0
102,0090605,5.0
102,0060196,5.0
102,0050083,4.0
102,0056172,5.0
102,0056592,5.0
102,0078788,5.0
102,0064116,5.0
102,0086190,3.0
102,0093191,5.0
102,0041959,5.0
102,0099685,5.0
102,0078748,4.0
102,0089881,5.0
102,0097202,5.0
102,0054215,5.0
102,0080455,4.0
102,0071562,5.0
102,0093058,5.0
102,0097499,4.0
102,0086879,4.0
102,0087843,5.0
102,0081398,5.0
102,0075686,5.0
102,0086197,4.0
102,0082096,5.0
102,0070735,4.0
102,0067185,4.0
102,0050976,4.0
102,0085859,4.0
102,0088247,4.0
102,0097441,4.0
102,0100519,4.0
102,0079522,5.0
102,0100150,5.0
102,0097165,3.0
102,0061722,5.0
102,0052311,5.0
102,0100263,4.0
102,0050212,4.0
102,0056801,5.0
102,0071315,5.0
102,0043456,5.0
102,0023969,4.0
102,0081505,5.0
102,0092005,4.0
102,0022100,5.0
102,0057115,4.0
102,0077416,5.0
102,0082269,4.0
102,0107048,5.0
102,0105695,5.0
102,0056218,5.0
102,0100436,3.0
102,0088763,3.0
102,0066206,5.0
102,0090967,4.0
102,0061512,5.0
102,0072431,4.0
102,0102536,4.0
102,0032553,5.0
102,0032455,4.0
102,0044706,5.0
102,0038355,5.0
102,0097493,4.0
102,0052618,4.0
102,0088258,5.0
102,0085809,4.0
102,0078841,5.0
102,0083987,5.0
102,0091867,4.0
102,0087553,4.0
102,0089606,4.0
102,0097351,3.0
102,0064115,5.0
102,0098635,3.0
102,0103644,3.0
102,0082010,4.0
102,0085159,2.0
102,0078767,4.0
102,0056869,5.0
102,0103874,3.0
102,0026138,5.0
102,0074258,4.0
102,0103919,3.0
102,0074285,5.0
102,0083722,3.0
102,0087800,5.0
102,0013442,4.0
102,0075005,5.0
102,0117631,4.0
102,0117666,3.0
102,0117293,5.0
102,0115988,4.0
102,0084726,4.0
102,0103776,2.0
102,0077631,4.0
102,0117773,4.0
102,0073195,4.0
102,0085750,2.0
102,0116695,2.0
102,0093822,4.0
102,0115641,4.0
102,0117571,4.0
102,0116477,5.0
102,0117028,5.0
102,0118111,5.0
102,0119008,4.0
102,0115886,4.0
102,0118655,4.0
102,0119578,4.0
102,0114134,4.0
102,0118884,2.0
102,0119361,2.0
102,0099810,3.0
102,0102494,4.0
102,0119488,5.0
102,0119345,2.0
102,0119324,5.0
102,0083131,4.0
102,0118749,4.0
102,0118583,4.0
102,0118954,4.0
102,0119217,2.0
102,0120082,4.0
102,0120255,4.0
102,0119396,4.0
102,0118715,5.0
102,0119590,4.0
102,0119656,4.0
102,0120661,4.0
102,0120728,4.0
102,0119196,4.0
102,0138563,2.0
102,0118798,4.0
102,0120669,3.0
102,0119313,1.0
102,0127723,2.0
102,0129387,3.0
102,0052077,5.0
102,0020629,4.0
102,0022958,4.0
102,0026752,4.0
102,0036868,5.0
102,0040416,4.0
102,0045793,5.0
102,0047296,5.0
102,0048356,4.0
102,0055614,5.0
102,0061811,5.0
102,0064665,5.0
102,0067116,5.0
102,0075148,5.0
102,0079417,4.0
102,0081283,4.0
102,0082158,4.0
102,0086425,4.0
102,0093389,5.0
102,0095953,4.0
102,0097239,3.0
102,0087995,4.0
102,0100142,5.0
102,0088847,4.0
102,0089686,4.0
102,0080761,5.0
102,0077651,4.0
102,0081383,4.0
102,0084516,4.0
102,0070047,5.0
102,0099528,3.0
102,0093409,2.0
102,0097733,2.0
102,0087363,2.0
102,0017136,4.0
102,0076054,4.0
102,0034492,4.0
102,0047478,4.0
102,0094947,4.0
102,0087182,4.0
102,0099674,2.0
102,0052722,3.0
102,0098213,4.0
102,0089853,4.0
102,0059113,4.0
102,0083922,5.0
102,0090203,4.0
102,0086423,4.0
102,0082736,4.0
102,0090756,5.0
102,0061852,4.0
102,0048280,4.0
102,0055254,4.0
102,0046183,4.0
102,0081353,4.0
102,0076618,4.0
102,0086336,4.0
102,0038969,5.0
102,0088161,4.0
102,0084827,3.0
102,0120694,3.0
102,0079367,4.0
102,0083798,3.0
102,0101969,2.0
102,0085407,4.0
102,0085382,2.0
102,0101272,4.0
102,0080388,5.0
102,0061184,5.0
102,0061584,4.0
102,0070016,5.0
102,0078480,4.0
102,0083791,3.0
102,0088128,3.0
102,0091790,3.0
102,0090060,3.0
102,0063522,5.0
102,0080391,4.0
102,0094721,4.0
102,0044079,5.0
102,0096446,3.0
102,0094226,4.0
102,0037017,4.0
102,0036342,4.0
102,0030341,4.0
102,0021165,4.0
102,0017075,4.0
102,0081207,1.0
102,0092699,3.0
102,0098258,4.0
102,0104257,4.0
102,0126604,4.0
102,0105151,4.0
102,0081554,4.0
102,0099487,4.0
102,0063462,5.0
102,0082517,4.0
102,0073440,5.0
102,0090830,3.0
102,0080678,5.0
102,0147612,5.0
102,0120789,3.0
102,0120684,4.0
102,0127536,4.0
102,0089941,4.0
102,0090934,3.0
102,0050783,5.0
102,0085244,3.0
102,0120533,4.0
102,0069089,5.0
102,0045826,4.0
102,0024216,4.0
102,0074751,3.0
102,0120324,4.0
102,0128445,4.0
102,0138097,4.0
102,0087688,3.0
102,0088011,3.0
102,0088933,3.0
102,0087538,3.0
102,0097958,3.0
102,0118564,4.0
102,0090768,3.0
102,0051622,5.0
102,0091064,3.0
102,0072271,5.0
102,0085333,3.0
102,0065377,4.0
102,0072308,4.0
102,0070909,4.0
102,0139134,1.0
102,0144814,1.0
102,0126886,4.0
102,0099422,3.0
102,0120915,4.0
102,0082766,4.0
102,0021814,4.0
102,0073629,5.0
102,0046534,4.0
102,0049366,5.0
102,0139809,3.0
102,0145660,4.0
102,0130827,4.0
102,0162677,3.0
102,0185937,3.0
102,0120663,4.0
102,0087332,4.0
102,0097428,2.0
102,0162830,4.0
102,0049406,5.0
102,0054331,4.0
102,0056193,5.0
102,0072684,4.0
102,0053198,4.0
102,0091557,4.0
102,0088939,4.0
102,0091419,4.0
102,0054033,4.0
102,0091554,4.0
102,0093818,4.0
102,0083967,4.0
102,0167404,4.0
102,0063688,4.0
102,0077663,4.0
102,0058333,4.0
102,0080339,4.0
102,0118604,4.0
102,0085995,4.0
102,0094737,3.0
102,0085334,4.0
102,0058175,4.0
102,0151582,4.0
102,0088146,4.0
102,0063823,4.0
102,0169547,5.0
102,0088178,3.0
102,0058182,3.0
102,0077280,4.0
102,0068473,4.0
102,0082348,3.0
102,0140397,4.0
102,0120188,4.0
102,0086154,2.0
102,0086200,4.0
102,0082089,4.0
102,0091042,4.0
102,0086617,4.0
102,0037674,5.0
102,0068699,4.0
102,0061747,4.0
102,0065571,5.0
102,0095270,4.0
102,0082979,5.0
102,0077405,5.0
102,0061578,5.0
102,0058150,4.0
102,0057076,4.0
102,0055928,4.0
102,0058461,5.0
102,0166896,4.0
102,0081633,4.0
102,0083946,5.0
102,0097123,5.0
102,0096438,3.0
102,0059800,4.0
102,0120601,4.0
102,0140352,4.0
102,0181288,5.0
102,0065088,4.0
102,0089885,4.0
102,0097240,4.0
102,0017925,5.0
102,0065988,4.0
102,0086465,3.0
102,0101605,3.0
102,0034862,4.0
102,0056197,5.0
102,0066473,4.0
102,0095675,4.0
102,0084855,4.0
102,0094027,3.0
102,0093565,4.0
102,0162661,4.0
102,0042546,5.0
102,0040522,4.0
102,0067411,5.0
102,0032551,5.0
102,0087781,4.0
102,0158371,4.0
102,0099165,3.0
102,0028950,5.0
102,0150216,4.0
102,0120689,2.0
102,0067328,5.0
102,0151568,4.0
102,0064276,5.0
102,0087231,3.0
102,0134119,2.0
102,0145653,2.0
102,0046359,4.0
102,0070511,4.0
102,0065724,4.0
102,0097162,4.0
102,0083929,4.0
102,0102687,4.0
102,0090366,4.0
102,0058625,4.0
102,0104797,4.0
102,0106246,4.0
102,0088683,3.0
102,0105793,3.0
102,0104694,4.0
102,0105665,3.0
102,0103893,4.0
102,0104684,4.0
102,0103905,4.0
102,0134084,3.0
102,0163978,2.0
102,0190138,2.0
102,0021749,5.0
102,0087265,2.0
102,0185014,2.0
102,0186045,2.0
102,0218043,2.0
102,0094347,4.0
102,0086969,3.0
102,0055353,4.0
102,0183523,1.0
102,0101698,4.0
102,0091217,4.0
102,0094812,3.0
102,0072890,5.0
102,0069704,4.0
102,0049730,5.0
102,0102138,3.0
102,0079588,4.0
102,0195685,2.0
102,0103074,4.0
102,0078718,4.0
102,0077975,3.0
102,0091939,4.0
102,0097216,5.0
102,0102175,4.0
102,0078950,4.0
102,0036775,5.0
102,0087985,2.0
102,0093105,3.0
102,0061735,5.0
102,0057261,4.0
102,0027977,5.0
102,0054997,4.0
102,0053946,4.0
102,0075860,4.0
102,0093378,3.0
102,0089457,4.0
102,0146882,4.0
102,0192614,1.0
102,0100157,4.0
102,0069293,5.0
102,0074958,5.0
102,0075029,5.0
102,0217756,1.0
102,0077572,4.0
102,0097940,4.0
102,0098067,2.0
102,0102713,2.0
102,0082934,4.0
102,0166175,3.0
102,0083833,4.0
102,0102898,4.0
102,0068327,4.0
102,0056687,5.0
102,0093776,4.0
102,0051383,4.0
102,0048140,5.0
102,0085701,5.0
102,0074860,5.0
102,0080487,4.0
102,0158622,2.0
102,0198021,3.0
102,0189584,4.0
102,0068805,4.0
102,0071772,4.0
102,0085970,3.0
102,0041716,5.0
102,0089791,4.0
102,0181786,4.0
102,0104438,4.0
102,0196216,4.0
102,0064757,4.0
102,0076752,4.0
102,0071807,4.0
102,0070130,5.0
102,0063518,4.0
102,0071230,4.0
102,0047673,4.0
102,0074486,5.0
102,0048347,4.0
102,0082252,4.0
102,0094980,4.0
102,0059578,4.0
102,0086979,5.0
102,0089841,4.0
102,0093894,3.0
102,0087004,4.0
102,0079501,4.0
102,0082694,4.0
102,0089530,3.0
102,0092563,3.0
102,0087262,3.0
102,0077362,4.0
102,0067741,4.0
102,0071360,5.0
102,0070509,4.0
102,0082945,4.0
102,0070666,5.0
102,0090728,3.0
102,0069762,5.0
102,0015648,4.0
102,0066026,5.0
103,0112682,5.0
103,0114746,5.0
103,0114369,4.5
103,0113010,1.0
103,0114508,1.5
103,0110413,4.5
103,0111301,1.0
103,0107978,1.0
103,0083658,4.5
103,0103064,3.0
103,0096895,3.0
103,0102926,5.0
103,0117128,4.0
103,0109592,4.0
