movieId,imdbId
2638,0035096
2639,0082766
2640,0078346
2641,0081573
2642,0086393
2643,0094074
2644,0021814
2647,0036931
2648,0021884
2649,0031951
2650,0034786
2651,0035899
2652,0050280
2653,0036376
2654,0034398
2655,0089308
2656,0048696
2657,0073629
2659,0084156
2660,0044121
2661,0045920
2662,0046534
2664,0049366
2668,0084745
2669,0053183
2670,0052151
2671,0125439
2672,0139809
2673,0156794
2674,0126859
2676,0128278
2677,0186508
2678,0126261
2681,0141105
2682,0164085
2683,0145660
2686,0120802
2687,0120855
2688,0144214
2689,0184510
2690,0122541
2691,0120731
2692,0130827
2693,0120370
2694,0142342
2696,0119038
2697,0119743
2699,0099052
2700,0158983
2701,0120891
2702,0162677
2704,0101318
2706,0163651
2707,0137363
2708,0137439
2709,0158811
2710,0185937
2712,0120663
2713,0139414
2714,0161100
2715,0120878
2716,0087332
2717,0097428
2718,0157503
2719,0171363
2720,0141369
2721,0162710
2722,0149261
2723,0132347
2724,0163187
2725,0162830
2726,0049406
2727,0048254
2728,0054331
2729,0056193
2730,0072684
2731,0053198
2732,0055032
2733,0096378
2734,0091557
2735,0091129
2736,0090774
2738,0090886
2739,0088939
2741,0091637
2745,0091530
2746,0091419
2747,0054033
2748,0092534
2749,0091554
2750,0093818
2751,0093051
2752,0093690
2753,0092627
2754,0092850
2755,0093415
2757,0083967
2758,0089816
2759,0144168
2761,0129167
2762,0167404
2763,0155267
2764,0063688
2766,0168449
2767,0120709
2769,0138946
2770,0131325
2771,0120620
2772,0165710
2774,0168987
2775,0138487
2776,0119614
2779,0077663
2780,0057449
2781,0053363
2782,0055304
2783,0059821
2784,0058333
2786,0091178
2787,0088889
2788,0066765
2789,0077394
2790,0082377
2791,0080339
2792,0083530
2793,0118604
2794,0089670
2795,0085995
2796,0095188
2797,0094737
2798,0100419
2799,0102719
2800,0104740
2801,0119843
2802,0096244
2803,0107798
2804,0085334
2805,0130121
2806,0133046
2807,0176269
2808,0105698
2809,0188863
2810,0156887
2812,0160401
2815,0091278
2816,0095382
2817,0103617
2819,0073802
2820,0058175
2822,0104839
2824,0181733
2826,0120657
2827,0138304
2828,0160236
2829,0164108
2832,0144286
2835,0163579
2836,0125971
2837,0126810
2839,0157183
2840,0145531
2841,0164181
2843,0118843
2844,0151582
2845,0178988
2846,0097050
2847,0031762
2848,0045251
2849,0102741
2850,0107895
2851,0081454
2852,0088146
2853,0076150
2855,0086014
2856,0059297
2857,0063823
2858,0169547
2859,0088178
2860,0181316
2861,0126916
2862,0080491
2863,0058182
2864,0127296
2866,0077280
2867,0089175
2868,0097390
2869,0111342
2870,0061385
2871,0068473
2872,0082348
2874,0050814
2875,0108185
2876,0111419
2877,0073812
2878,0082511
2879,0099558
2880,0091431
2881,0150377
2882,0120716
2883,0140397
2884,0129884
2885,0160338
2886,0159421
2887,0168172
2888,0164114
2889,0134618
2890,0120188
2891,0162360
2892,0133122
2893,0134033
2894,0194314
2897,0087188
2898,0106664
2899,0031397
2900,0095652
2901,0079714
2902,0086154
2903,0091799
2904,0023369
2905,0056443
2906,0156934
2907,0167427
2908,0171804
2912,0165854
2913,0165874
2915,0086200
2916,0100802
2917,0082089
2918,0091042
2919,0086617
2920,0037674
2921,0068699
2922,0061747
2923,0076123
2924,0080179
2925,0065571
2926,0095270
2927,0037558
2928,0087980
2929,0082979
2930,0176093
2932,0077405
2935,0033804
2936,0034240
2937,0035169
2938,0091214
2939,0046126
2940,0038559
2941,0052225
2942,0085549
2943,0104507
2944,0061578
2945,0087722
2946,0059260
2947,0058150
2948,0057076
2949,0055928
2950,0080453
2951,0058461
2952,0119256
2953,0104431
2956,0094008
2959,0137523
2961,0160916
2962,0119114
2964,0192194
2966,0166896
2967,0048977
2968,0081633
2969,0061138
2970,0083946
2971,0078754
2972,0093206
2973,0097123
2974,0200469
2975,0168501
2976,0163988
2977,0142201
2978,0144640
2979,0172627
2981,0072742
2982,0099710
2983,0059319
2984,0067527
2985,0093870
2986,0100502
2987,0096438
2988,0081150
2989,0082398
2990,0097742
2991,0070328
2992,0091829
2993,0059800
2995,0185371
2996,0166943
2997,0120601
2998,0144178
3000,0119698
3001,0157075
3002,0200849
3003,0170705
3004,0120596
3005,0145681
3006,0140352
3007,0181288
3008,0156729
3010,0200071
3011,0065088
3013,0099180
3015,0077355
3016,0083767
3017,0092796
3018,0089885
3019,0097240
3020,0106856
3021,0082427
3022,0017925
3024,0078087
3025,0062218
3028,0061407
3029,0082817
3030,0055630
3031,0100475
3032,0067525
3033,0094012
3034,0070608
3035,0048380
3036,0082484
3037,0065988
3038,0050371
3039,0086465
3040,0079540
3041,0087700
3042,0093516
3043,0104837
3044,0101669
3045,0105130
3046,0113416
3047,0083911
3048,0083254
3051,0149691
3052,0120655
3053,0151137
3054,0190641
3055,0165773
3057,0118150
3060,0101605
3061,0034862
3062,0056197
3063,0105156
3064,0119908
3066,0066473
3067,0095675
3068,0084855
3069,0068528
3070,0086856
3071,0094027
3072,0093565
3074,0068762
3075,0059646
3076,0057187
3077,0164312
3078,0165859
3079,0178737
3081,0162661
3082,0143145
3083,0185125
3086,0024852
3087,0096061
3088,0042546
3089,0040522
3090,0093509
3091,0080979
3093,0067411
3094,0093512
3095,0032551
3096,0050738
3097,0033045
3098,0087781
3099,0073692
3100,0105265
3101,0093010
3102,0089360
3103,0100680
3104,0095631
3105,0099077
3106,0099291
3107,0101393
3108,0101889
3109,0088007
3110,0087091
3111,0087921
3112,0090556
3113,0146675
3114,0120363
3115,0155711
3116,0189744
3117,0134154
3118,0161023
3120,0104114
3121,0045877
3122,0033021
3125,0172396
3127,0144715
3128,0160513
3129,0158371
3130,0099165
3133,0015863
3134,0028950
3135,0079239
3136,0050558
3138,0096171
3140,0014538
3141,0100828
3142,0096328
3143,0063056
3144,0060463
3145,0150216
3146,0205000
3147,0120689
3148,0124315
3150,0141974
3152,0067328
3153,0051337
3155,0166485
3156,0182789
3157,0164912
3158,0162866
3159,0120910
3160,0175880
3161,0119079
3163,0151568
3165,0106455
3166,0096978
3167,0066892
3168,0064276
3169,0087231
3171,0053226
3173,0146838
3174,0125664
3175,0177789
3176,0134119
3177,0195945
3178,0174856
3179,0145653
3180,0196857
3181,0120866
3182,0192335
3183,0174268
3185,0120834
3186,0172493
3188,0208261
3189,0156812
3190,0134983
3192,0169302
3194,0070903
3196,0046359
3197,0095897
3198,0070511
3199,0050815
3200,0070290
3201,0065724
3202,0065436
3203,0097162
3204,0077269
3205,0054067
3206,0086859
3207,0045162
3208,0107659
3210,0083929
3211,0094924
3213,0106364
3214,0088707
3216,0066380
3217,0029606
3218,0102687
3219,0100318
3221,0083851
3223,0090366
3224,0058625
3225,0186975
3232,0016332
3235,0081748
3238,0120662
3239,0141399
3240,0156639
3241,0201840
3243,0104187
3244,0076095
3245,0058604
3246,0104797
3247,0105417
3248,0108147
3249,0104389
3250,0106246
3251,0088683
3252,0105323
3253,0105793
3254,0108525
3255,0104694
3256,0105112
3257,0103855
3258,0104070
3259,0104231
3260,0104454
3261,0105415
3262,0105665
3263,0105812
3264,0103893
3265,0104684
3266,0103905
3267,0104815
3268,0105477
3269,0104291
3270,0104040
3271,0105046
3272,0103759
3273,0134084
3274,0105414
3275,0144117
3276,0171356
3281,0144801
3282,0116102
3284,0067848
3285,0163978
3286,0184907
3287,0220099
3289,0209189
3292,0047878
3294,0074455
3296,0062376
3298,0181984
3299,0162983
3300,0134847
3301,0190138
3302,0159272
3303,0221023
3304,0077248
3306,0018773
3307,0021749
3308,0087265
3309,0009018
3310,0012349
3313,0084395
3314,0044420
3316,0184858
3317,0185014
3318,0158583
3320,0164756
3324,0186045
3325,0156841
3326,0181151
3327,0218043
3328,0165798
3329,0094347
3330,0055471
3331,0085980
3334,0040506
3338,0097372
3339,0074695
3340,0047898
3341,0042276
3342,0086969
3343,0092559
3344,0056875
3347,0086005
3349,0039698
3350,0055353
3351,0058694
3354,0183523
3355,0142688
3357,0181530
3358,0101698
3359,0078902
3360,0091217
3361,0094812
3362,0072890
3363,0069704
3364,0042208
3365,0049730
3368,0051411
3370,0094731
3371,0074235
3377,0035966
3379,0053137
3380,0039748
3384,0072251
3385,0090274
3386,0102138
3387,0098645
3388,0093148
3390,0091934
3391,0094321
3392,0098309
3393,0092834
3394,0092666
3395,0093596
3396,0079588
3397,0082474
3398,0087755
3399,0089994
3400,0108526
3401,0088760
3402,0090219
3404,0046435
3405,0051994
3406,0043379
3408,0195685
3409,0195714
3412,0095800
3414,0048316
3415,0072443
3417,0044517
3418,0103074
3420,0078718
3421,0077975
3422,0091939
3423,0096054
3424,0097216
3425,0100168
3426,0102175
3427,0062824
3428,0078950
3429,0099317
3430,0071402
3431,0082250
3432,0089003
3434,0109578
3435,0036775
3436,0101787
3437,0101615
3438,0100758
3439,0103060
3440,0108308
3441,0087985
3442,0090693
3444,0092675
3445,0077530
3446,0113133
3447,0028944
3448,0093105
3449,0095238
3450,0107050
3451,0061735
3452,0165929
3453,0195778
3454,0202402
3456,0191043
3457,0127349
3459,0091142
3460,0061765
3461,0057261
3462,0027977
3463,0110629
3465,0092079
3466,0107091
3467,0057163
3468,0054997
3469,0053946
3470,0071411
3471,0075860
3474,0117468
3475,0043924
3476,0099871
3477,0112950
3478,0093378
3479,0089457
3480,0091445
3481,0146882
3483,0138749
3484,0192614
3487,0061619
3489,0102057
3490,0068713
3491,0091579
3492,0017416
3494,0065126
3495,0105267
3496,0095564
3497,0085919
3498,0077928
3499,0100157
3500,0104928
3501,0089643
3502,0107630
3503,0069293
3504,0074958
3505,0093640
3506,0079640
3507,0063374
3508,0075029
3509,0165643
3510,0186151
3511,0217756
3512,0122459
3513,0160797
3515,0183503
3516,0051406
3518,0119062
3519,0077572
3520,0059287
3521,0097940
3522,0067698
3524,0082031
3525,0086927
3526,0098067
3527,0093773
3528,0102713
3529,0082934
3531,0099014
3534,0191754
3535,0144084
3536,0171433
3537,0149367
3538,0166175
3539,0236216
3540,0160644
3543,0083833
3544,0102898
3545,0068327
3546,0056687
3547,0093776
3548,0051383
3549,0048140
3550,0085701
3551,0074860
3552,0080487
3553,0176783
3554,0199725
3555,0141926
3556,0159097
3557,0104549
3559,0044837
3560,0077132
3563,0132910
3564,0158622
3565,0198021
3566,0189584
3567,0180837
3568,0162348
3569,0154421
3571,0220100
3572,0106521
3573,0112634
3574,0115834
3575,0156460
3576,0093185
3577,0096324
3578,0172495
3579,0167203
3580,0153464
3581,0188674
3584,0085276
3587,0080923
3588,0068805
3590,0071772
3591,0085970
3593,0185183
3594,0210616
3596,0156323
3598,0171359
3599,0037514
3600,0054692
3602,0053848
3604,0056048
3605,0051818
3606,0041716
3608,0089791
3609,0181786
3611,0036326
3612,0075232
3613,0096259
3614,0104438
3615,0130623
3616,0217630
3617,0215129
3618,0196216
3619,0080881
3620,0119746
3621,0082933
3622,0066495
3623,0120755
3624,0184894
3626,0154443
3627,0055830
3628,0034742
3629,0015864
3632,0039631
3633,0064757
3634,0058576
3635,0076752
3637,0089960
3638,0079574
3639,0071807
3640,0050598
3643,0036824
3646,0208003
3649,0080365
3653,0060371
3654,0054953
3655,0070130
3656,0039589
3657,0043899
3658,0062168
3659,0050873
3660,0098143
3661,0100438
3662,0102728
3663,0107899
3664,0110916
3665,0132451
3668,0063518
3669,0105466
3671,0071230
3672,0071206
3673,0092638
3674,0076044
3675,0047673
3676,0074486
3677,0103767
3678,0048347
3679,0082252
3680,0094980
3681,0059578
3682,0070355
3683,0086979
3684,0097322
3685,0089841
3686,0099582
3687,0095525
3688,0084522
3689,0086129
3690,0089826
3691,0086143
3692,0090849
3693,0090190
3694,0098503
3695,0098502
3696,0091630
3697,0100403
3698,0093894
3699,0088172
3700,0087004
3701,0094631
3702,0079501
3703,0082694
3704,0089530
3705,0099141
3706,0092563
3707,0091635
3708,0087262
3709,0105428
3710,0094612
3712,0102951
3713,0100046
3714,0094882
3715,0092710
3716,0093011
3717,0187078
3718,0179074
3719,0182295
3720,0145503
3721,0162711
3723,0099726
3724,0077362
3725,0082009
3726,0074156
3727,0093605
3728,0102592
3729,0067741
3730,0071360
3731,0082220
3732,0077588
3733,0070509
3734,0082945
3735,0070666
3736,0043338
3737,0056195
3738,0072226
3739,0023622
3740,0090728
3741,0069762
3742,0015648
3743,0204175
3744,0162650
3745,0120913
3746,0188030
3747,0186253
3751,0120630
3752,0183505
3753,0187393
3754,0131704
3755,0177971
3757,0068230
3758,0097100
3759,0039404
3760,0076257
3761,0106469
3763,0089118
3764,0101846
3765,0099797
3766,0087727
3768,0094792
3769,0072288
3770,0087175
3771,0071569
3773,0099800
3774,0102065
3775,0038718
3777,0093608
3780,0042897
3783,0159382
3784,0219854
3785,0175142
3786,0179116
3787,0215369
3788,0060176
3789,0059575
3790,0212974
3791,0087277
3792,0038499
3793,0120903
3794,0200530
3795,0168794
3798,0161081
3799,0210234
3800,0205735
3801,0052561
3802,0104299
3804,0079257
3805,0082622
3806,0064615
3807,0076716
3809,0103241
3810,0105813
3811,0080310
3812,0068555
3813,0077742
3814,0073312
3816,0089276
3819,0092048
3820,0205461
3821,0144528
3822,0144201
3823,0171865
3824,0174480
3825,0200550
3826,0164052
3827,0186566
3829,0156757
3831,0195234
3832,0057603
3833,0052646
3834,0080472
3835,0106627
3836,0065938
3837,0095863
3838,0110823
3839,0138703
3840,0095925
3841,0099005
3843,0086320
3844,0098384
3845,0049189
3846,0085470
3847,0071650
3848,0111187
3849,0038975
3851,0251739
3852,0234853
3854,0130444
3855,0204709
3857,0163983
3858,0173716
3859,0233687
3860,0138681
3861,0191397
3863,0209958
3864,0188640
3865,0236388
3868,0095705
3869,0102510
3870,0032881
3871,0046303
3872,0053318
3873,0059017
3875,0062885
3877,0088206
3879,0160009
3880,0236008
3882,0204946
3883,0162903
3885,0234137
3886,0161216
3889,0144964
3890,0259207
3891,0216772
3892,0187696
3893,0171580
3895,0204626
3896,0202677
3897,0181875
3900,0197384
3901,0134630
3902,0210717
3903,0182508
3905,0181836
3906,0164212
3908,0192731
3909,0206420
3910,0168629
3911,0218839
3913,0211219
3914,0222850
3915,0210075
3916,0210945
3917,0093177
3918,0095294
3919,0104409
3920,0107209
3921,0056860
3922,0057887
3923,0053219
3924,0058440
3925,0088184
3926,0055608
3927,0060397
3928,0040068
3929,0032234
3930,0046876
3932,0024184
3933,0052969
3934,0050610
3936,0036261
3937,0088024
3938,0084695
3939,0093996
3940,0100639
3941,0091990
3942,0100663
3943,0215545
3945,0259974
3946,0208988
3947,0067128
3948,0212338
3949,0180093
3950,0170691
3951,0202641
3952,0208874
3953,0205271
3955,0213790
3956,0160484
3957,0066832
3959,0054387
3960,0113269
3961,0089200
3962,0093091
3963,0058708
3964,0041094
3965,0038988
3966,0037638
3967,0249462
3968,0230030
3969,0223897
3970,0082307
3971,0081376
3972,0111512
3973,0229260
3975,0219952
3976,0192949
3977,0160127
3978,0146984
3979,0185431
3980,0203019
3981,0199753
3983,0203230
3984,0066995
3985,0074452
3986,0216216
3987,0186894
3988,0170016
3989,0230591
3990,0213203
3991,0211181
3992,0213847
3993,0180073
3994,0217869
3996,0190332
3997,0190374
3998,0228750
3999,0190865
4000,0086993
4001,0088936
4002,0093748
4003,0096094
4005,0093428
4006,0092106
4007,0094291
4008,0096969
4009,0096219
4010,0088850
4011,0208092
4012,0095927
4014,0241303
4015,0242423
4016,0120917
4017,0183659
4018,0207201
4019,0181536
4020,0219699
4021,0247196
4022,0162222
4023,0218967
4024,0200720
4025,0212346
4026,0223530
4027,0190590
4029,0120202
4030,0219653
4031,0149624
4033,0146309
4034,0181865
4035,0218378
4036,0189998
4037,0093223
4039,0083564
4040,0101757
4041,0084434
4042,0053580
4043,0090670
4045,0072735
4046,0049233
4047,0107007
4048,0110115
4051,0056600
4052,0218817
4053,0238948
4054,0206275
4055,0194218
4056,0237572
4060,0104765
4061,0102388
4062,0095690
4063,0105165
4066,0095348
4067,0108451
4068,0186589
4069,0209475
4073,0178642
4076,0162024
4077,0216800
4079,0092546
4080,0092605
4081,0092608
4082,0092618
4084,0092644
4085,0086960
4086,0092654
4088,0092656
4089,0092690
4090,0092695
4091,0092718
4092,0092746
4095,0092804
4098,0092843
4101,0092904
4102,0092948
4103,0092965
4104,0092974
4105,0083907
4106,0092997
4108,0093029
4109,0093036
4111,0093073
4114,0093104
4115,0093186
4116,0093200
4117,0093209
4121,0093260
4122,0093277
4123,0093278
4124,0093300
4126,0093407
4128,0093437
4130,0093476
4131,0093477
4132,0093493
4133,0093507
4135,0093560
4136,0093562
4139,0093638
4140,0093648
4141,0192111
4142,0190524
4143,0242998
4144,0118694
4146,0120753
4148,0212985
4149,0239948
4151,0216787
4153,0231775
4155,0230838
4156,0177650
4158,0166276
4159,0233142
4161,0236493
4162,0250720
4166,0251031
4167,0179626
4168,0192071
4169,0212380
4171,0236447
4173,0220157
4174,0099073
4175,0116447
4177,0081163
4178,0031742
4179,0082912
4180,0091836
4181,0096223
4183,0100842
4184,0039190
4185,0065687
4186,0060424
4187,0057251
4188,0044685
4189,0059245
4190,0053793
4191,0060086
4194,0037800
4195,0066740
4197,0079781
4198,0080421
4200,0101764
4201,0077504
4203,0102005
4205,0100140
4207,0100232
4208,0127952
4210,0091474
4211,0100486
4212,0077413
4213,0097179
4214,0088000
4215,0093857
4216,0100049
4217,0118540
4218,0091860
4219,0089208
4220,0071771
4221,0102517
4222,0087015
4223,0215750
4224,0242445
4225,0205873
4226,0209144
4228,0125022
4229,0239949
4231,0244970
4232,0227538
4233,0246989
4234,0236784
4235,0245712
4236,0206187
4237,0247380
4238,0164334
4239,0221027
4241,0266860
4246,0243155
4247,0245686
4248,0236348
4251,0221073
4252,0255094
4254,0231402
4255,0240515
4262,0086250
4263,0055895
4265,0132245
4266,0245120
4267,0203755
4268,0141907
4270,0209163
4271,0243889
4273,0240913
4274,0056937
4275,0085811
4276,0089504
4277,0016039
4278,0025913
4279,0098524
4280,0084917
4281,0062776
4282,0064940
4284,0060429
4290,0101902
4291,0080319
4292,0079638
4293,0090098
4294,0045464
4296,0066011
4297,0093713
4298,0048021
4299,0183790
4300,0212826
4302,0208911
4304,0256408
4305,0225071
4306,0126029
4308,0203009
4310,0213149
4312,0210727
4316,0077716
4317,0102343
4318,0100395
4319,0046719
4321,0101587
4322,0095082
4324,0048248
4326,0095647
4327,0054047
4329,0053221
4332,0094082
4333,0094142
4334,0244316
4337,0060934
4338,0041996
4339,0059885
4340,0255798
4342,0212815
4343,0251075
4344,0244244
4345,0254099
4347,0234288
4349,0065528
4350,0116344
4351,0102685
4352,0098300
4353,0086508
4354,0105699
4355,0092272
4356,0045810
4357,0045891
4359,0048605
4360,0047574
4361,0084805
4366,0230011
4367,0146316
4368,0240462
4369,0232500
4370,0212720
4371,0255819
4372,0250224
4375,0228242
4378,0203119
4380,0203632
4381,0243493
4383,0228786
4384,0246765
4386,0239395
4387,0271027
4388,0257106
4389,0245238
4390,0249380
4391,0224578
4392,0099012
4394,0058953
4396,0082136
4397,0087032
4399,0058249
4401,0057007
4402,0059124
4403,0053925
4404,0016847
4405,0015064
4406,0056217
4407,0091886
4409,0105378
4410,0091983
4411,0059740
4414,0057693
4415,0082163
4417,0082966
4420,0046754
4422,0069467
4424,0065777
4426,0048261
4427,0063227
4428,0055184
4432,0051036
4433,0049966
4437,0076786
4438,0068767
4440,0067824
4441,0077594
4442,0089461
4443,0082869
4444,0068935
4445,0163862
4446,0173840
4447,0250494
4448,0227445
4450,0242193
4451,0273300
4452,0227005
4453,0245280
4454,0188913
4458,0109049
4459,0130445
4462,0094593
4464,0094606
4465,0094608
4466,0094602
4467,0096764
4469,0094669
4470,0094675
4471,0094678
4473,0094712
4474,0094715
4475,0094716
4477,0094744
4478,0094746
4479,0094747
4480,0094761
4482,0094799
4483,0094824
4486,0094884
4487,0094889
4488,0094894
4489,0094898
4490,0094910
4491,0097125
4492,0090887
4493,0094919
4495,0094921
4496,0094933
4498,0094963
4499,0095031
4500,0092929
4501,0095088
4502,0095107
4503,0095119
4506,0095174
4508,0095243
4509,0095253
4511,0095304
4515,0095360
4516,0095409
4518,0095488
4519,0095489
4520,0095519
4521,0095532
4522,0095599
4523,0095638
4524,0095654
4526,0095687
4527,0095736
4528,0095774
4529,0095801
4531,0095963
4532,0095990
4533,0089907
4534,0095993
4535,0084296
4537,0096018
4538,0096029
4539,0096030
4541,0096071
4543,0096098
4544,0096101
4545,0091949
4546,0096163
4550,0096203
4552,0096251
4553,0096256
4555,0096289
4557,0096316
4558,0096320
4559,0096380
4560,0096425
4561,0096426
4562,0096454
4563,0096486
4564,0096794
4565,0088708
4566,0092548
4567,0096804
4568,0096913
4569,0106393
4570,0096926
4571,0096928
4572,0096933
4573,0096943
4577,0097027
4578,0097044
4584,0097236
4585,0097235
4587,0097257
4589,0085475
4590,0097276
4591,0097289
4592,0097314
4593,0097328
4600,0097458
4602,0097481
4603,0097500
4605,0097531
4606,0097567
4608,0097579
4610,0097613
4612,0097635
4614,0097659
4615,0097714
4616,0097722
4617,0097731
4618,0097737
4619,0097758
4621,0097778
4622,0097790
4623,0097815
4624,0097858
4625,0097883
4626,0097889
4627,0097892
4628,0097965
4629,0097967
4630,0097987
4632,0098051
4634,0098073
4636,0098141
4638,0163025
4639,0265029
4640,0222851
4641,0162346
4642,0248845
4643,0133152
4644,0237539
4645,0123948
4649,0243655
4652,0098193
4654,0098206
4655,0098219
4658,0098253
4659,0098260
4660,0098261
4661,0098273
4662,0098282
4663,0098308
4664,0098319
4666,0098343
4667,0098347
4670,0094035
4673,0098439
4674,0098442
4675,0098471
4676,0098519
4677,0098536
4678,0098546
4679,0098554
4680,0098577
4681,0098621
4682,0098622
4684,0098678
4686,0108539
4687,0056868
4688,0101465
4690,0087089
4691,0087130
4692,0087428
4696,0083366
4697,0083624
4698,0119842
4699,0218922
4700,0247638
4701,0266915
4703,0094868
4704,0056059
4705,0077288
4706,0080489
4709,0064782
4710,0075213
4711,0108323
4712,0064285
4713,0080360
4714,0080377
4716,0080408
4717,0080436
4718,0252866
4719,0181739
4720,0230600
4721,0244000
4722,0250202
4723,0250323
4724,0221559
4725,0261983
4727,0238112
4728,0250687
4731,0251141
4732,0258470
4733,0256524
4734,0261392
4735,0228333
4736,0234829
4737,0221799
4738,0208196
4740,0206926
4741,0203166
4743,0255653
4744,0263488
4745,0184791
4748,0103596
4749,0109015
4750,0112255
4751,0080907
4752,0081114
4753,0092147
4754,0070917
4755,0118178
4756,0246544
4757,0202470
4761,0200427
4763,0263957
4765,0242587
4766,0250809
4767,0047795
4768,0013086
4769,0248912
4770,0221218
4771,0180734
4772,0229340
4774,0246464
4775,0118589
4776,0139654
4782,0239986
4783,0264578
4784,0082416
4787,0102316
4789,0071994
4792,0053559
4795,0058092
4796,0053877
4798,0051773
4799,0057193
4800,0029081
4801,0033836
4802,0053143
4803,0067588
4804,0055312
4806,0059527
4809,0086312
4810,0076172
4811,0079766
4812,0091993
4814,0260866
4815,0252501
4816,0196229
4818,0245891
4821,0206314
4822,0273799
4823,0240890
4826,0080437
4830,0080474
4831,0080492
4832,0080500
4833,0080516
4834,0080520
4835,0080549
4836,0080556
4837,0080569
4840,0080610
4842,0080641
4844,0219965
4846,0108148
4848,0166924
4849,0206963
4851,0245501
4854,0061489
4855,0066999
4857,0067093
4859,0095428
4861,0119682
4862,0102555
4863,0072979
4865,0120681
4866,0272020
4867,0200027
4873,0243017
4874,0272152
4875,0279286
4876,0245674
4878,0246578
4880,0264796
4881,0243133
4885,0249478
4886,0198781
4887,0267804
4888,0275719
4889,0252503
4890,0256380
4893,0080130
4895,0290332
4896,0241527
4897,0245115
4898,0234354
4899,0265087
4901,0266987
4902,0256009
4903,0247425
4911,0076221
4912,0062994
4914,0053472
4915,0083630
4920,0035140
4921,0024264
4923,0035957
4925,0077321
4927,0076299
4928,0075824
4929,0084809
4930,0060437
4932,0080661
4933,0080671
4936,0080716
4941,0080745
4945,0074483
4947,0076070
4948,0051755
4949,0089348
4951,0100054
4952,0089622
4954,0054135
4956,0081568
4957,0086383
4958,0159273
4960,0160403
4961,0282856
4963,0240772
4964,0233841
4965,0270259
4967,0283509
4968,0261066
4969,0037515
4970,0020697
4971,0087747
4972,0066195
4973,0211915
4974,0277371
4975,0259711
4976,0280778
4977,0283431
4978,0259393
4979,0265666
4980,0101452
4981,0090852
4984,0060714
4987,0086346
4988,0094318
4989,0278488
4990,0268397
4992,0035423
4993,0120737
4994,0268995
4995,0268978
4996,0228687
4998,0051525
4999,0027532
5000,0064652
5001,0036323
5002,0068612
5003,0071913
5004,0063415
5008,0051201
5009,0248667
5010,0265086
5012,0086619
5013,0280707
5014,0277027
5015,0285742
5016,0120824
5017,0045555
5018,0104922
5021,0074937
5022,0057490
5023,0105789
5025,0273923
5026,0237534
5027,0099044
5028,0269746
5033,0100530
5034,0103129
5038,0083951
5039,0082288
5040,0087078
5041,0085542
5042,0080752
5043,0080754
5046,0160399
5047,0240468
5048,0281373
5049,0083511
5051,0243862
5053,0109288
5054,0085271
5055,0106770
5056,0071691
5057,0057071
5059,0145046
5060,0066026
5061,0087751
5062,0060955
5063,0055257
5064,0245844
5065,0265349
5066,0281358
5069,0270933
5071,0220627
5072,0293416
5073,0208990
5074,0250081
5075,0219405
5076,0106223
5079,0047688
5080,0240900
5081,0188453
5083,0295552
5085,0046828
5087,0078122
5088,0072353
5092,0265298
5093,0233469
5094,0246894
5095,0265713
5096,0109190
5097,0024914
5098,0027527
5099,0028988
5101,0086194
5102,0107985
5103,0108037
5105,0069995
5106,0275022
5107,0251114
5108,0251160
5109,0280030
5110,0247745
5111,0107034
5114,0044391
5117,0073026
5119,0054269
5120,0069281
5121,0075276
5122,0067803
5125,0081698
5127,0259288
5128,0238546
5134,0291341
5135,0265343
5137,0143861
5139,0074174
5141,0075718
5142,0061781
5146,0216651
5147,0050986
5151,0243736
5152,0277434
5153,0204700
5159,0104254
5161,0110146
5164,0108395
5165,0080057
5167,0039645
5168,0043983
5169,0038057
5170,0278295
5171,0268695
5172,0290212
5177,0035015
5179,0080798
5180,0080813
5182,0080846
5186,0080888
5187,0080889
5193,0080948
5198,0081070
5199,0081071
5202,0081176
5203,0081178
5205,0081184
5208,0081237
5210,0081248
5214,0076489
5218,0268380
5219,0120804
5220,0284490
5222,0264761
5223,0256259
5224,0282864
5225,0245574
5226,0085154
5227,0055774
5229,0125209
5230,0040679
5231,0035262
5232,0032993
5233,0038032
5234,0034116
5236,0097106
5237,0083169
5238,0081420
5241,0081480
5242,0081485
5243,0081499
5244,0081506
5246,0081529
5247,0076729
5248,0086325
5250,0081562
5254,0187738
5255,0279781
5256,0286162
5258,0262432
5264,0250305
5265,0266452
5266,0258000
5267,0265662
5269,0254686
5271,0273048
5275,0068309
5276,0087100
5277,0087222
5278,0089167
5279,0102103
5282,0257756
5283,0283111
5285,0246134
5288,0083590
5289,0039204
5291,0042876
5292,0076723
5293,0264472
5294,0264616
5296,0253867
5297,0266391
5298,0219822
5299,0259446
5300,0050086
5301,0072705
5302,0072737
5303,0099892
5304,0038890
5305,0095989
5307,0103035
5308,0094137
5309,0098966
5312,0264935
5313,0277296
5315,0226935
5316,0157583
5319,0247586
5323,0211443
5324,0282687
5325,0275309
5329,0235737
5333,0047892
5334,0099204
5335,0088931
5337,0101701
5339,0104466
5341,0071746
5342,0091647
5343,0108311
5344,0088256
5346,0100934
5348,0278823
5349,0145487
5352,0077234
5353,0068326
5354,0064117
5356,0073043
5357,0110157
5359,0102753
5360,0086397
5361,0103247
5363,0241760
5364,0250797
5365,0239234
5366,0103253
5367,0091578
5372,0045591
5373,0050634
5375,0038589
5377,0276751
5378,0121765
5379,0247199
5380,0278500
5382,0077523
5383,0052905
5384,0051758
5385,0077838
